mean_size		:	1,	1
dof			:	1
num_meas		:	457
================================================
Time            omega_bi_b_11   cov_11          
================================================
4.180000,        -0.004420,      0.000025,       
4.190000,        0.005380,       0.000025,       
4.200000,        -0.007077,      0.000025,       
4.210000,        0.003369,       0.000025,       
4.220000,        -0.002871,      0.000025,       
4.230000,        0.006359,       0.000025,       
4.240000,        0.002453,       0.000025,       
4.250000,        -0.003765,      0.000025,       
4.260000,        -0.000496,      0.000025,       
4.270000,        0.000601,       0.000025,       
4.280000,        0.004207,       0.000025,       
4.290000,        -0.003483,      0.000025,       
4.300000,        0.003125,       0.000025,       
4.310000,        -0.001675,      0.000025,       
4.320000,        0.003749,       0.000025,       
4.330000,        0.004837,       0.000025,       
4.340000,        0.009623,       0.000025,       
4.350000,        -0.004357,      0.000025,       
4.360000,        -0.002972,      0.000025,       
4.370000,        0.009857,       0.000025,       
4.380000,        -0.003673,      0.000025,       
4.390000,        0.000051,       0.000025,       
4.400000,        -0.001020,      0.000025,       
4.410000,        0.005575,       0.000025,       
4.420000,        0.002465,       0.000025,       
4.430000,        -0.012465,      0.000025,       
4.440000,        0.006514,       0.000025,       
4.450000,        -0.007150,      0.000025,       
4.460000,        0.000725,       0.000025,       
4.470000,        0.001718,       0.000025,       
4.480000,        0.002529,       0.000025,       
4.490000,        0.007332,       0.000025,       
4.500000,        -0.008597,      0.000025,       
4.510000,        0.003050,       0.000025,       
4.520000,        0.003488,       0.000025,       
4.530000,        0.008678,       0.000025,       
4.540000,        -0.002601,      0.000025,       
4.550000,        -0.004250,      0.000025,       
4.560000,        -0.003157,      0.000025,       
